,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
Sample_590,0.016881495985087536,0.10026679312295433,0.12138438415112318,0.0014136886380731702,0.20256820286188587,0.34396026214351505,0.04734655612343385,0.08361306232766007,0.0013666197121786122,0.0,0.0,0.08119893493408838
Sample_592,0.023346525352864203,0.07219738395041488,0.14941997362584725,0.00510140551507601,0.20497217461848305,0.3269676133625278,0.03327729806496737,0.05202748782098111,0.0006066948870966652,0.0,0.0,0.13208344280174178
Sample_594,0.023334653058251255,0.12449003266411843,0.08995593248688684,0.0098168637223674,0.122398390684616,0.3719526111770458,0.05611155227629796,0.15300626037877385,0.004680163292088506,0.0,0.0,0.04425354025955396
Sample_596,0.01307918471725607,0.052065053812664415,0.053113107441761884,0.0009243273398944778,0.08519814502111418,0.25537889427887783,0.12197894354978994,0.3756666254831922,0.0047324131941144446,0.0,0.0,0.037863305161334626
Sample_598,0.033102746876665146,0.11220137485337106,0.14329690658300118,0.01499058009634353,0.1769906290709094,0.3553732021384092,0.050195643261435136,0.06204215325425199,0.008439112983245031,0.0,0.0007062410860711082,0.042661409796297026
Sample_600,0.031530293269143604,0.15745153481432753,0.12155834498444562,0.010927655374711206,0.14438010560884318,0.32329955572292607,0.09660078799180682,0.0559703653549748,0.008779946171095485,0.0,0.0017404165408086824,0.047760994166916905
Sample_602,0.016959178596505236,0.055830833723510956,0.048045503718534145,0.004073916511812604,0.07991459639094582,0.5542687533084478,0.11057751517374229,0.09806746281638731,0.0018083050127225481,0.0,0.0,0.030453934747391293
Sample_604,0.032197378200299234,0.08495789064632912,0.13940211422980056,0.008374930201294881,0.32406738470267343,0.24873063897367131,0.04833495797986087,0.04786043665187059,0.006181932570624558,0.0,0.0062026267085999705,0.05368970913497548
Sample_606,0.03534503463869718,0.05774316625909907,0.07417136459141299,0.0061732249062621605,0.08078679928565764,0.34219010037405223,0.1275847819696665,0.23541706611143934,0.0035468411591991506,0.0,0.0,0.0370416207045138
Sample_608,0.01993321040266148,0.16136623970655725,0.08262273973167181,0.011628845977059609,0.13383286143410603,0.3101247778383972,0.09355472368088721,0.06990645779700372,0.00020660087513105964,0.0,0.0,0.1168235425565247
Sample_610,0.03691466905319674,0.18664066735566612,0.09274175622405484,0.011326006847871216,0.141243944962204,0.23161231762007572,0.09859896011487226,0.1256544321063238,0.0051107935732929,0.0,0.0,0.07015645214244248
Sample_612,0.017081147667105796,0.04501402788251153,0.14227508109411607,0.00042966728287991573,0.26581003243122303,0.35996014709279306,0.04571864068773852,0.08019674998411262,0.0009551695963119151,0.0,0.0,0.04255933628120741
Sample_614,0.07602476928983286,0.20937104179046628,0.09505732603084731,0.019775464271484786,0.11099570283320956,0.2701570256245258,0.06683854281622463,0.05777290209669642,0.014062031726574336,0.0,0.011357409464348262,0.06858778405578962
Sample_616,0.07323034152288269,0.33557288308121125,0.08318611707965051,0.021478523938803635,0.12699353648634662,0.19219949980409684,0.05443503961371657,0.07390254027867159,0.005541260973201365,0.0,0.0010709565179199154,0.032389300703498915
Sample_618,0.01665786541434767,0.04645402538337142,0.10815873655112866,0.003408011129473579,0.12108418657554755,0.2066631382311755,0.12709986219280967,0.20084071520427152,0.0006267013832194095,0.0,0.0,0.16900675793465508
Sample_620,0.041990317850100406,0.11417385326211231,0.08419507399786381,0.004192261242814913,0.17275599763481836,0.4147529010155512,0.052288539358143475,0.0778915753904086,0.0004597902413362941,0.0,0.0,0.03729969000685068
Sample_622,0.0745910964060843,0.2021785553627615,0.18957885106685873,0.005355570342712262,0.208517822902443,0.2053360265409383,0.06466375189654838,0.027824360752403122,0.002278040458679521,0.0,0.0,0.019675924270570803
Sample_624,0.032597144026209016,0.09244703443167909,0.042614068705895326,0.005991922200248131,0.05652382995381605,0.530982214265704,0.0651340650766266,0.10060381025212523,0.0003972611116889703,0.0,0.0,0.07270864997600744
Sample_626,0.05679929090968928,0.13661667701616406,0.18786522430501992,0.011849950546992559,0.3449770147485636,0.1192203677065757,0.0775250353272582,0.038243588342989895,0.00310681721800591,0.0,0.0,0.023796033878740745
Sample_628,0.05182014521005526,0.15701870601961135,0.17485743404217183,0.018639806638762236,0.2476783744414763,0.07856890326434082,0.061245874344970024,0.05048522993252334,0.029759110419840442,0.0,0.042856599383371864,0.08706981630287647
Sample_630,0.046295665833980225,0.29981471449426195,0.17282034295830923,0.01691933205589238,0.1720895947599507,0.16797098588676354,0.048176070039722615,0.04141937635420595,0.006581862553114609,0.0,0.0092271596588585,0.018684895404940303
Sample_632,0.06861890779173806,0.3068664829491215,0.11612172969530309,0.017519384801173116,0.14516379215354633,0.19072608482436454,0.03153196647079085,0.050003493235600965,0.006000827949779856,0.00295038592374484,0.0,0.06449694420483688
Sample_634,0.012803896862552355,0.08853772162249605,0.05859396120788468,0.004902244344794729,0.06256273768323696,0.5613669768535973,0.0409317113084014,0.11780476317109544,0.004216306025480327,0.0,0.0018032164925855456,0.0464764644278751
Sample_636,0.056241162766260705,0.11138903337731083,0.11712048583233242,0.018851118321182282,0.15336223284349587,0.21793021147418457,0.12465393606044453,0.1189069658659958,0.013137762055670656,0.0,0.0,0.06840709140312237
Sample_638,0.019043285841691678,0.0681280339355849,0.31074171969994596,0.0021930878379070175,0.44002180695042736,0.08917652127414125,0.019265177623438816,0.022437209476475387,0.0010562282533269987,0.0,0.0004221589186219899,0.027514770188438724
Sample_640,0.008787592631803879,0.06405508011800322,0.1993595540625103,0.00476443193810158,0.21964439478264322,0.34594940940859714,0.036693015106814504,0.09392426542026223,0.00020005766646184297,0.0,0.0,0.026622198864802143
Sample_642,0.03975687848976342,0.17570136777761702,0.17675690330388089,0.026285715708898035,0.1507263810749772,0.2240766603360039,0.07024886208526113,0.06900665575966661,0.003827437182419673,0.0,0.005475152862506179,0.058137985419005896
Sample_644,0.02527867928218772,0.10130309105008968,0.1383087848676147,0.00729742236462101,0.17053519037170606,0.3821462107382673,0.05371269670502704,0.07752959834945738,0.006252995202085878,0.0,0.0,0.03763533106894327
Sample_646,0.04640502938949222,0.1157739342622877,0.15262068151947453,0.008433963907386594,0.20885597859408334,0.29030038616976594,0.04967896324799155,0.0669542938159042,0.006351584703873748,0.0,0.004782115631039219,0.049843068758700905
Sample_648,0.05505933556006008,0.16688019080720526,0.09639872570765,0.009601540104170933,0.09261139818028047,0.4446415835307082,0.0337330267293083,0.06145756298402191,0.003136684436250025,0.0,0.00011753730899664492,0.036362414651348214
Sample_650,0.038756783785962354,0.13010088937208159,0.19374757226157657,0.012435717239573152,0.2468696294808574,0.19184268314380842,0.05382552950437566,0.10032521106463396,0.002785514272346733,0.0,0.00020833112524966578,0.0291021387495344
Sample_652,0.0475699871975696,0.06784326337933178,0.16914661598404604,0.019862773057040557,0.33119323454297456,0.18102096138283108,0.08239230744173279,0.05954824151077968,0.007475885773208208,0.0,0.002908257128202511,0.031038472602283394
Sample_654,0.044576479425042496,0.1190957606941085,0.17955750192644462,0.00938693679400897,0.2114968548919767,0.2784556615734165,0.03674823431701782,0.06007731432310719,0.0069831507022039135,0.0,0.0027817507324086237,0.050840354620264455
Sample_656,0.037872853824340504,0.1725372115133609,0.1670973380447681,0.0212776272475299,0.1814928801070763,0.24133309579845075,0.053027565445405045,0.07283919600432341,0.005562121440440794,0.0,0.0038884843533799913,0.043071626220924274
Sample_658,0.06480997550799635,0.0832896819986665,0.14683180278866226,0.03107118581221028,0.24172297336153167,0.11868285389186127,0.07822291575693235,0.11195518740714114,0.017743864120397874,0.0,0.045651143102729566,0.060018416251870606
Sample_691,0.022633793820084305,0.10015090029261356,0.2011574926806593,0.0031040172263719417,0.26093515699243697,0.2784724914882993,0.0674584290485772,0.03974097468277098,0.00185348435590096,0.0,0.0,0.02449325941228559
Sample_693,0.03947961287459504,0.31797676113345585,0.11100039918703393,0.016594912101934773,0.11521311003736037,0.21794173684136578,0.05534569567913783,0.04972044994338524,0.004132683125741588,0.0,0.01653109824127636,0.05606354083471328
Sample_695,0.03947977512740374,0.14625032381935374,0.10184248214296819,0.007866700007876643,0.1283384296216224,0.36602943626714707,0.05338356862384059,0.08140299491595132,0.003701789957369815,0.0,0.001948742989501225,0.06975575652696517
Sample_697,0.06426703494935873,0.10109711547651389,0.15339315472367346,0.0025992741092600957,0.21173859497709727,0.2443151638500099,0.09439168675331407,0.07987115657507762,0.0005883203110949928,0.0,0.0,0.04773849827460007
Sample_699,0.017165212548785762,0.06984563087588631,0.17509725268562965,0.004398507493677885,0.2549176524779961,0.29487758343415366,0.05039274803239735,0.06093665543229789,0.0035506777138837623,0.0,0.0,0.06881807930529156
Sample_701,0.08182402719591504,0.15414936832740359,0.1779132887624705,0.011874502724479633,0.23998585475663367,0.18723660958673174,0.031260963150459786,0.051514093016549606,0.016202386248092324,0.0,0.00964212712864735,0.03839677910261667
Sample_703,0.05396428505830984,0.15725814166364702,0.11460722505787857,0.028378904754047404,0.13216021409926773,0.2606843667764018,0.04188112799891394,0.06609638798831231,0.027829458510482907,0.0,0.04734205869781419,0.0697978293949243
Sample_705,0.020714590340305844,0.039431811846387166,0.3300044024080283,0.0002455259353852076,0.41422412350879956,0.09385511812607637,0.054616451449809554,0.03153047900740959,0.0015967823184402528,0.0,0.0,0.013780715059358201
Sample_707,0.07132491495068498,0.12461388888122267,0.09324129205743903,0.010484775463706915,0.1259338550917775,0.28984758531934546,0.10478915926757526,0.10572679593982559,0.010308364826201781,0.0,0.0009498144861138818,0.06277955371610702
Sample_709,0.021038251658690603,0.08263380381058012,0.06412413230710909,0.009350506278405116,0.05351107404674707,0.5325249851821172,0.04240357590929753,0.09135286322058618,0.004649821704848023,0.0,0.0010305480096463205,0.09738043787197277
Sample_711,0.08831779120166787,0.1044525873194961,0.1124573309642381,0.021126767861918735,0.1645279160108365,0.24891441601264874,0.0884130259988386,0.08830577378618126,0.018226224711096722,0.008435361608482664,0.016323493030372473,0.040499311494221944
Sample_713,0.07001441468421657,0.13584406047954,0.1295145411708472,0.022682840628359964,0.2662680004365108,0.14043286102160069,0.06934329322128524,0.046978356693886676,0.022006105479468515,0.0,0.026582044500972624,0.07033348168331184
Sample_715,0.021287473605349883,0.10079345652271651,0.08369960183773084,0.011246593012522168,0.09419380400511755,0.511421288075824,0.03542636350380032,0.08360991204757327,0.005765036602563345,0.0,0.0056706779880342,0.046885792798767874
Sample_936,0.008082634539842558,0.02476977984159806,0.0986618431690317,0.00042630163087942967,0.09980371483327363,0.607951457636646,0.039068790521639606,0.10594415115765148,0.0013130243234820412,0.0,0.0,0.01397830234595538
Sample_938,0.021028801147205328,0.015750280005782855,0.13289934363263203,0.0004365168381835388,0.13026343653012495,0.6034309396640687,0.012774119192578447,0.066193943132331,0.0002528054580712973,0.0,0.0,0.016969814399021954
Sample_940,0.006729966051096442,0.00825767923576288,0.231843879194705,0.00037117026122627443,0.24634753160265938,0.4384673656327015,0.011739749329376574,0.036367262298537276,0.0024491798541060633,0.0,0.0,0.017426216539828655
Sample_942,0.005771463963221086,0.01475103984322752,0.024058551935737083,0.00026006332666310335,0.03201385290810365,0.6933506708546203,0.01187576235822331,0.19560462478388163,0.00422791067061312,0.0,0.0,0.018086059355709196
Sample_944,0.0323277859558282,0.08135225738076625,0.06059308792473293,0.0017070425699229883,0.0473165892425489,0.2516362484763158,0.030533126974076688,0.029663612160284333,0.0002556121538564021,0.0,0.0,0.4646146371616675
Sample_950,0.01572628256480036,0.044128089104855446,0.2661491552462774,0.0022650027835382767,0.2705050561833373,0.28968617634313376,0.03169377644869683,0.022723483765552284,0.00035657881816798765,0.0,0.0,0.056766398741640245
Sample_986,0.07638887994614225,0.03318062457294658,0.14874116138228602,0.0012677650383317,0.18770546774537467,0.457814043609537,0.012932125209768545,0.040143525659452076,0.002234386291582216,0.002193358265242703,0.00011776640714117812,0.03728089587219516
Sample_988,0.024335753303198763,0.028902477409282493,0.25694802812855894,0.001646564541269142,0.3303930226520253,0.2565103455821639,0.016757231114465438,0.026086011896563878,0.001120032326415059,0.001561667488847925,3.357272754659343e-05,0.05570529282966263
Sample_990,0.011741290948757636,0.01635898686522607,0.07785417598154834,0.0001787899890141399,0.07447709605893683,0.6501202914335774,0.009285560208626477,0.1530903926088691,0.0011998967037832964,0.0,0.0,0.0056935192016607855
Sample_992,0.02457812848594314,0.034494548190813,0.12014961515390438,0.0003133060471018495,0.1222076407088099,0.5984227100443502,0.011003625560554698,0.037447007111874174,0.003546945328180768,0.011405418821647808,0.00467261353159535,0.03175844101522459
Sample_994,0.011473883217824268,0.045922699784049566,0.36658794287054736,0.002733842454716617,0.3388800213437329,0.08498432175616272,0.006381947018972238,0.009201722485692317,0.0008828138337907656,0.0,0.0,0.13295080523451133
Sample_996,0.005856797495789679,0.026571128011397292,0.2142507029932181,0.0006413362941330482,0.22139461096778562,0.4515910251040167,0.01129531706204163,0.03739031977722396,0.00044636337056920945,0.0,0.0,0.030562398923824705
Sample_998,0.03289084946574426,0.05703409581029044,0.12013096733407168,0.0020614036578588246,0.14173327182040002,0.4671241302062058,0.03280049188080198,0.07195380247898936,0.0021375356891978428,0.016683791801680704,0.001358468710983966,0.05409119114377504
Sample_1000,0.011593199354785783,0.017391212615404186,0.19989507443106896,0.0008506163609195924,0.20155330261154916,0.46502087316737095,0.01598420420072383,0.04193729560010628,0.0005218021569412188,0.0021116755306882966,0.0,0.043140743970441923
